ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,ConceptInSource,Entry
Yaqui-12_becomeusedupspent-1,,Yaqui,12_becomeusedupspent,sú'a,sú'a,s ú/u ʔ a,,Lionnet1985,266bis,,^s ú 'a$,default,,"266bis *suw-a, ""agotar"". - Еn -sua-_""llevar а саbо""; Y sú'а, МА súgwa_""matar"" (соmрl.рlur.); TA suwá; TR sua-kám_""todos""."
Mayo-12_becomeusedupspent-1,,Mayo,12_becomeusedupspent,súgwa,súgwa,s ú/u gʷ a,,Lionnet1985,266bis,,^s ú gw a$,default,"matar"" (compl.plur.)","266bis *suw-a, ""agotar"". - Еn -sua-_""llevar а саbо""; Y sú'а, МА súgwa_""matar"" (соmрl.рlur.); TA suwá; TR sua-kám_""todos""."
TarahumaraCentral-12_becomeusedupspent-1,,TarahumaraCentral,12_becomeusedupspent,suwá,suwá,s u w á/a,,Lionnet1985,266bis,,^s u w á$,default,,"266bis *suw-a, ""agotar"". - Еn -sua-_""llevar а саbо""; Y sú'а, МА súgwa_""matar"" (соmрl.рlur.); TA suwá; TR sua-kám_""todos""."
Tubar-12_becomeusedupspent-1,,Tubar,12_becomeusedupspent,sua-kám,sua-kám,s u/w a + k á/a m,,Lionnet1985,266bis,,^s ua - k á m$,default,todos,"266bis *suw-a, ""agotar"". - Еn -sua-_""llevar а саbо""; Y sú'а, МА súgwa_""matar"" (соmрl.рlur.); TA suwá; TR sua-kám_""todos""."
ProtoSonoran-13_becomeusedupspent-1,,ProtoSonoran,13_becomeusedupspent,*suwi,*suwi,s u w i,,Lionnet1985,266,,^*s u w i$,default,,"266 *suwi, ""agotarse"". - ТЕР hugí_""comer""; МА suú-mе; TA suwí; TR suwi-."
ProtoTepiman-13_becomeusedupspent-1,,ProtoTepiman,13_becomeusedupspent,hugí,hugí,h u g í/i,,Lionnet1985,266,,^h u g í$,default,comer,"266 *suwi, ""agotarse"". - ТЕР hugí_""comer""; МА suú-mе; TA suwí; TR suwi-."
Mayo-13_becomeusedupspent-1,,Mayo,13_becomeusedupspent,suú-me,suú-me,s u ú/u + m e,,Lionnet1985,266,,^s uú - m e$,default,,"266 *suwi, ""agotarse"". - ТЕР hugí_""comer""; МА suú-mе; TA suwí; TR suwi-."
TarahumaraCentral-13_becomeusedupspent-1,,TarahumaraCentral,13_becomeusedupspent,suwí,suwí,s u w í/i,,Lionnet1985,266,,^s u w í$,default,,"266 *suwi, ""agotarse"". - ТЕР hugí_""comer""; МА suú-mе; TA suwí; TR suwi-."
Tubar-13_becomeusedupspent-1,,Tubar,13_becomeusedupspent,suwi-.,suwi-,s u w i,,Lionnet1985,266,,^s u w i -$,default,,"266 *suwi, ""agotarse"". - ТЕР hugí_""comer""; МА suú-mе; TA suwí; TR suwi-."
ProtoSonoran-14_sour-1,,ProtoSonoran,14_sour,*coko,*coko,ts o k o,,Lionnet1985,38,,^* c o k o$,default,,"38 *coko, ""agrio"". - PI suhko; Еn соkó-, Es soko; Y.MA сó'oko; Vb сó'ohkó, Va со'kó-, TA со'kó."
SonoraPimaBajo-14_sour-1,,SonoraPimaBajo,14_sour,suhko,suhko,s u h k o,,Lionnet1985,38,,^s u h k o$,default,,"38 *coko, ""agrio"". - PI suhko; Еn соkó-, Es soko; Y.MA сó'oko; Vb сó'ohkó, Va со'kó-, TA со'kó."
EudeveNorth-14_sour-1,,EudeveNorth,14_sour,cokó-,cokó-,ts o k ó/o,,Lionnet1985,38,,^c o k ó -$,default,,"38 *coko, ""agrio"". - PI suhko; Еn соkó-, Es soko; Y.MA сó'oko; Vb сó'ohkó, Va со'kó-, TA со'kó."
EudeveSouth-14_sour-1,,EudeveSouth,14_sour,soko,soko,s o k o,,Lionnet1985,38,,^s o k o$,default,,"38 *coko, ""agrio"". - PI suhko; Еn соkó-, Es soko; Y.MA сó'oko; Vb сó'ohkó, Va со'kó-, TA со'kó."
Yaqui-14_sour-1,,Yaqui,14_sour,có'oko,có'oko,ts ó/o ʔ o k o,,Lionnet1985,38,,^c ó 'o k o$,default,,"38 *coko, ""agrio"". - PI suhko; Еn соkó-, Es soko; Y.MA сó'oko; Vb сó'ohkó, Va со'kó-, TA со'kó."
Mayo-14_sour-1,,Mayo,14_sour,có'oko,có'oko,ts ó/o ʔ o k o,,Lionnet1985,38,,^c ó 'o k o$,default,,"38 *coko, ""agrio"". - PI suhko; Еn соkó-, Es soko; Y.MA сó'oko; Vb сó'ohkó, Va со'kó-, TA со'kó."
WarihioLowland-14_sour-1,,WarihioLowland,14_sour,có'ohkó,có'ohkó,ts ó/o ʔ o h k ó/o,,Lionnet1985,38,,^c ó 'o h k ó$,default,,"38 *coko, ""agrio"". - PI suhko; Еn соkó-, Es soko; Y.MA сó'oko; Vb сó'ohkó, Va со'kó-, TA со'kó."
WarihioHighland-14_sour-1,,WarihioHighland,14_sour,co'kó-,co'kó-,ts o ʔ k ó/o,,Lionnet1985,38,,^c o 'k ó -$,default,,"38 *coko, ""agrio"". - PI suhko; Еn соkó-, Es soko; Y.MA сó'oko; Vb сó'ohkó, Va со'kó-, TA со'kó."
TarahumaraCentral-14_sour-1,,TarahumaraCentral,14_sour,co'kó.,co'kó,ts o ʔ k ó/o,,Lionnet1985,38,,^c o 'k ó$,default,,"38 *coko, ""agrio"". - PI suhko; Еn соkó-, Es soko; Y.MA сó'oko; Vb сó'ohkó, Va со'kó-, TA со'kó."
ProtoSonoran-15_water-1,,ProtoSonoran,15_water,*pa,*pa,p a,,Lionnet1985,180,,^* p a$,default,,"180 *pa, ""agua"". - ТЕР váa-; O va-, En bá-; Y.MA baá'a-; Va pa'wí, TA ba'wí; TR ba-, va-, wa-."
ProtoTepiman-15_water-1,,ProtoTepiman,15_water,váa-,váa-,v á/a a,,Lionnet1985,180,,^v áa -$,default,,"180 *pa, ""agua"". - ТЕР váa-; O va-, En bá-; Y.MA baá'a-; Va pa'wí, TA ba'wí; TR ba-, va-, wa-."
Opata-15_water-1,,Opata,15_water,va-,va-,v a,,Lionnet1985,180,,^v a -$,default,,"180 *pa, ""agua"". - ТЕР váa-; O va-, En bá-; Y.MA baá'a-; Va pa'wí, TA ba'wí; TR ba-, va-, wa-."
EudeveNorth-15_water-1,,EudeveNorth,15_water,bá-,bá-,b á/a,,Lionnet1985,180,,^b á -$,default,,"180 *pa, ""agua"". - ТЕР váa-; O va-, En bá-; Y.MA baá'a-; Va pa'wí, TA ba'wí; TR ba-, va-, wa-."
Yaqui-15_water-1,,Yaqui,15_water,baá'a-,baá'a-,b a á/a ʔ a,,Lionnet1985,180,,^b aá 'a -$,default,,"180 *pa, ""agua"". - ТЕР váa-; O va-, En bá-; Y.MA baá'a-; Va pa'wí, TA ba'wí; TR ba-, va-, wa-."
Mayo-15_water-1,,Mayo,15_water,baá'a-,baá'a-,b a á/a ʔ a,,Lionnet1985,180,,^b aá 'a -$,default,,"180 *pa, ""agua"". - ТЕР váa-; O va-, En bá-; Y.MA baá'a-; Va pa'wí, TA ba'wí; TR ba-, va-, wa-."
WarihioHighland-15_water-1,,WarihioHighland,15_water,pa'wí,pa'wí,p a ʔ w í/i,,Lionnet1985,180,,^p a 'w í$,default,,"180 *pa, ""agua"". - ТЕР váa-; O va-, En bá-; Y.MA baá'a-; Va pa'wí, TA ba'wí; TR ba-, va-, wa-."
TarahumaraCentral-15_water-1,,TarahumaraCentral,15_water,ba'wí,ba'wí,b a ʔ w í/i,,Lionnet1985,180,,^b a 'w í$,default,,"180 *pa, ""agua"". - ТЕР váa-; O va-, En bá-; Y.MA baá'a-; Va pa'wí, TA ba'wí; TR ba-, va-, wa-."
Tubar-15_water-1,,Tubar,15_water,ba-,ba-,b a,,Lionnet1985,180,,^b a -$,default,,"180 *pa, ""agua"". - ТЕР váa-; O va-, En bá-; Y.MA baá'a-; Va pa'wí, TA ba'wí; TR ba-, va-, wa-."
Tubar-15_water-2,,Tubar,15_water,va-,va-,v a,,Lionnet1985,180,,^v a -$,default,,"180 *pa, ""agua"". - ТЕР váa-; O va-, En bá-; Y.MA baá'a-; Va pa'wí, TA ba'wí; TR ba-, va-, wa-."
Tubar-15_water-3,,Tubar,15_water,wa-.,wa-,w a,,Lionnet1985,180,,^w a -$,default,,"180 *pa, ""agua"". - ТЕР váa-; O va-, En bá-; Y.MA baá'a-; Va pa'wí, TA ba'wí; TR ba-, va-, wa-."
ProtoSonoran-17_hawk-1,,ProtoSonoran,17_hawk,*kwasa,*kwasa,kʷ a s a,,Lionnet1985,115,,^* kw a s a$,default,,"115 *kwasa, ""aguililla"". - Vb kuu'usá, Va.TA kusá; TR kwasá."
WarihioLowland-17_hawk-1,,WarihioLowland,17_hawk,kuu'usá,kuu'usá,k u u/u ʔ u s á/a,,Lionnet1985,115,,^k uu 'u s á$,default,,"115 *kwasa, ""aguililla"". - Vb kuu'usá, Va.TA kusá; TR kwasá."
WarihioHighland-17_hawk-1,,WarihioHighland,17_hawk,kusá,kusá,k u s á/a,,Lionnet1985,115,,^k u s á$,default,,"115 *kwasa, ""aguililla"". - Vb kuu'usá, Va.TA kusá; TR kwasá."
TarahumaraCentral-17_hawk-1,,TarahumaraCentral,17_hawk,kusá,kusá,k u s á/a,,Lionnet1985,115,,^k u s á$,default,,"115 *kwasa, ""aguililla"". - Vb kuu'usá, Va.TA kusá; TR kwasá."
Tubar-17_hawk-1,,Tubar,17_hawk,kwasá.,kwasá,kʷ a s á/a,,Lionnet1985,115,,^kw a s á$,default,,"115 *kwasa, ""aguililla"". - Vb kuu'usá, Va.TA kusá; TR kwasá."
ProtoSonoran-18_wing-1,,ProtoSonoran,18_wing,*'ana,*'ana,ʔ a n a,,Lionnet1985,4,,^* 'a n a$,default,,"4 *'ana, ""ala"". - TEP 'á'ana; En hána-, Es ana-; Va aná, TA aná."
ProtoTepiman-18_wing-1,,ProtoTepiman,18_wing,'á'ana,'á'ana,ʔ á/a ʔ a n a,,Lionnet1985,4,,^'á 'a n a$,default,,"4 *'ana, ""ala"". - TEP 'á'ana; En hána-, Es ana-; Va aná, TA aná."
EudeveNorth-18_wing-1,,EudeveNorth,18_wing,hána-,hána-,h á/a n a,,Lionnet1985,4,,^h á n a -$,default,,"4 *'ana, ""ala"". - TEP 'á'ana; En hána-, Es ana-; Va aná, TA aná."
EudeveSouth-18_wing-1,,EudeveSouth,18_wing,ana-,ana-,a n a,,Lionnet1985,4,,^a n a -$,default,,"4 *'ana, ""ala"". - TEP 'á'ana; En hána-, Es ana-; Va aná, TA aná."
WarihioHighland-18_wing-1,,WarihioHighland,18_wing,aná,aná,a n á/a,,Lionnet1985,4,,^a n á$,default,,"4 *'ana, ""ala"". - TEP 'á'ana; En hána-, Es ana-; Va aná, TA aná."
TarahumaraCentral-18_wing-1,,TarahumaraCentral,18_wing,aná.,aná,a n á/a,,Lionnet1985,4,,^a n á$,default,,"4 *'ana, ""ala"". - TEP 'á'ana; En hána-, Es ana-; Va aná, TA aná."
ProtoSonoran-19_cotton-1,,ProtoSonoran,19_cotton,*cini,*cini,ts i n i,,Lionnet1985,32,,^* c i n i$,default,,"32 *cini, ""algodón"". - O cini, En cin; Y.MA cíini-; Va ciní_""trapo"", TA сiní_""manta""."
Opata-19_cotton-1,,Opata,19_cotton,cini,cini,ts i n i,,Lionnet1985,32,,^c i n i$,default,,"32 *cini, ""algodón"". - O cini, En cin; Y.MA cíini-; Va ciní_""trapo"", TA сiní_""manta""."
EudeveNorth-19_cotton-1,,EudeveNorth,19_cotton,cin,cin,ts i n,,Lionnet1985,32,,^c i n$,default,,"32 *cini, ""algodón"". - O cini, En cin; Y.MA cíini-; Va ciní_""trapo"", TA сiní_""manta""."
Yaqui-19_cotton-1,,Yaqui,19_cotton,cíini-,cíini-,ts í/i i n i,,Lionnet1985,32,,^c íi n i -$,default,,"32 *cini, ""algodón"". - O cini, En cin; Y.MA cíini-; Va ciní_""trapo"", TA сiní_""manta""."
Mayo-19_cotton-1,,Mayo,19_cotton,cíini-,cíini-,ts í/i i n i,,Lionnet1985,32,,^c íi n i -$,default,,"32 *cini, ""algodón"". - O cini, En cin; Y.MA cíini-; Va ciní_""trapo"", TA сiní_""manta""."
WarihioHighland-19_cotton-1,,WarihioHighland,19_cotton,ciní,ciní,ts i n í/i,,Lionnet1985,32,,^c i n í$,default,trapo,"32 *cini, ""algodón"". - O cini, En cin; Y.MA cíini-; Va ciní_""trapo"", TA сiní_""manta""."
TarahumaraCentral-19_cotton-1,,TarahumaraCentral,19_cotton,ciní,ciní,ts i n í/i,,Lionnet1985,32,,^c i n í$,default,manta,"32 *cini, ""algodón"". - O cini, En cin; Y.MA cíini-; Va ciní_""trapo"", TA сiní_""manta""."
ProtoSonoran-19_cotton-2,,ProtoSonoran,19_cotton,*tosa,*tosa,t o s a,,Lionnet1985,317,,^* t o s a$,default,,"317 *tosa, ""аlgоdón"". - Vb tó'osá, Va to'sá, ТA ro'sá."
WarihioLowland-19_cotton-1,,WarihioLowland,19_cotton,tó'osá,tó'osá,t ó/o ʔ o s á/a,,Lionnet1985,317,,^t ó 'o s á$,default,,"317 *tosa, ""аlgоdón"". - Vb tó'osá, Va to'sá, ТA ro'sá."
WarihioHighland-19_cotton-2,,WarihioHighland,19_cotton,to'sá,to'sá,t o s á/a,,Lionnet1985,317,,^t o 's á$,default,,"317 *tosa, ""аlgоdón"". - Vb tó'osá, Va to'sá, ТA ro'sá."
TarahumaraCentral-19_cotton-2,,TarahumaraCentral,19_cotton,ro'sá.,ro'sá,r o s á/a,,Lionnet1985,317,,^r o 's á$,default,,"317 *tosa, ""аlgоdón"". - Vb tó'osá, Va to'sá, ТA ro'sá."
ProtoSonoran-20_sunrise-1,,ProtoSonoran,20_sunrise,*cira,*cira,ts i r a,,Lionnet1985,34,,^* c i r a$,default,,"34 *сirа, ""amanecer"". - Р si'а, PI sia-; O cia, En cáre-; Va се'lа-, се'ri-, TA се'rа, сi'ri-"
TohonoOdam-20_sunrise-1,,TohonoOdam,20_sunrise,si'a,si'a,s i ʔ a,,Lionnet1985,34,,^s i 'a$,default,,"34 *сirа, ""amanecer"". - Р si'а, PI sia-; O cia, En cáre-; Va се'lа-, се'ri-, TA се'rа, сi'ri-"
SonoraPimaBajo-20_sunrise-1,,SonoraPimaBajo,20_sunrise,sia-,sia-,s i/j a,,Lionnet1985,34,,^s ia -$,default,,"34 *сirа, ""amanecer"". - Р si'а, PI sia-; O cia, En cáre-; Va се'lа-, се'ri-, TA се'rа, сi'ri-"
Opata-20_sunrise-1,,Opata,20_sunrise,cia,cia,ts i/j a,,Lionnet1985,34,,^c ia$,default,,"34 *сirа, ""amanecer"". - Р si'а, PI sia-; O cia, En cáre-; Va се'lа-, се'ri-, TA се'rа, сi'ri-"
EudeveNorth-20_sunrise-1,,EudeveNorth,20_sunrise,cáre-,cáre-,ts á/a r e,,Lionnet1985,34,,^c á r e -$,default,,"34 *сirа, ""amanecer"". - Р si'а, PI sia-; O cia, En cáre-; Va се'lа-, се'ri-, TA се'rа, сi'ri-"
WarihioHighland-20_sunrise-1,,WarihioHighland,20_sunrise,ce'la-,ce'la-,ts e l a,,Lionnet1985,34,,^c e 'l a -$,default,,"34 *сirа, ""amanecer"". - Р si'а, PI sia-; O cia, En cáre-; Va се'lа-, се'ri-, TA се'rа, сi'ri-"
WarihioHighland-20_sunrise-2,,WarihioHighland,20_sunrise,ce'ri-,ce'ri-,ts e ʔ r i,,Lionnet1985,34,,^c e 'r i -$,default,,"34 *сirа, ""amanecer"". - Р si'а, PI sia-; O cia, En cáre-; Va се'lа-, се'ri-, TA се'rа, сi'ri-"
TarahumaraCentral-20_sunrise-1,,TarahumaraCentral,20_sunrise,ce'ra,ce'ra,ts e ʔ r a,,Lionnet1985,34,,^c e 'r a$,default,,"34 *сirа, ""amanecer"". - Р si'а, PI sia-; O cia, En cáre-; Va се'lа-, се'ri-, TA се'rа, сi'ri-"
TarahumaraCentral-20_sunrise-2,,TarahumaraCentral,20_sunrise,ci'ri-,ci'ri-,ts i ʔ r i,,Lionnet1985,34,,^c i 'r i -$,default,,"34 *сirа, ""amanecer"". - Р si'а, PI sia-; O cia, En cáre-; Va се'lа-, се'ri-, TA се'rа, сi'ri-"
ProtoSonoran-21_bitter-1,,ProtoSonoran,21_bitter,*cipu,*cipu,ts i p u,,Lionnet1985,33,,^* c i p u$,default,,"33 *cipu, ""amargo"". - ТЕР sivú'u; O cipu, En cipú-; Y.MA ciíbu; Vb.Va cihpú-, TA cipú."
ProtoTepiman-21_bitter-1,,ProtoTepiman,21_bitter,sivú'u,sivú'u,s i v ú/u ʔ u,,Lionnet1985,33,,^s i v ú 'u$,default,,"33 *cipu, ""amargo"". - ТЕР sivú'u; O cipu, En cipú-; Y.MA ciíbu; Vb.Va cihpú-, TA cipú."
Opata-21_bitter-1,,Opata,21_bitter,cipu,cipu,ts i p u,,Lionnet1985,33,,^c i p u$,default,,"33 *cipu, ""amargo"". - ТЕР sivú'u; O cipu, En cipú-; Y.MA ciíbu; Vb.Va cihpú-, TA cipú."
EudeveNorth-21_bitter-1,,EudeveNorth,21_bitter,cipú-,cipú-,ts i p ú/u,,Lionnet1985,33,,^c i p ú -$,default,,"33 *cipu, ""amargo"". - ТЕР sivú'u; O cipu, En cipú-; Y.MA ciíbu; Vb.Va cihpú-, TA cipú."
Yaqui-21_bitter-1,,Yaqui,21_bitter,ciíbu,ciíbu,ts i í/i b u,,Lionnet1985,33,,^c ií b u$,default,,"33 *cipu, ""amargo"". - ТЕР sivú'u; O cipu, En cipú-; Y.MA ciíbu; Vb.Va cihpú-, TA cipú."
Mayo-21_bitter-1,,Mayo,21_bitter,ciíbu,ciíbu,ts i í/i b u,,Lionnet1985,33,,^c ií b u$,default,,"33 *cipu, ""amargo"". - ТЕР sivú'u; O cipu, En cipú-; Y.MA ciíbu; Vb.Va cihpú-, TA cipú."
WarihioLowland-21_bitter-1,,WarihioLowland,21_bitter,cihpú-,cihpú-,ts i h p ú/u,,Lionnet1985,33,,^c i h p ú -$,default,,"33 *cipu, ""amargo"". - ТЕР sivú'u; O cipu, En cipú-; Y.MA ciíbu; Vb.Va cihpú-, TA cipú."
WarihioHighland-21_bitter-1,,WarihioHighland,21_bitter,cihpú-,cihpú-,ts i h p ú/u,,Lionnet1985,33,,^c i h p ú -$,default,,"33 *cipu, ""amargo"". - ТЕР sivú'u; O cipu, En cipú-; Y.MA ciíbu; Vb.Va cihpú-, TA cipú."
TarahumaraCentral-21_bitter-1,,TarahumaraCentral,21_bitter,cipú.,cipú,ts i p ú/u,,Lionnet1985,33,,^c i p ú$,default,,"33 *cipu, ""amargo"". - ТЕР sivú'u; O cipu, En cipú-; Y.MA ciíbu; Vb.Va cihpú-, TA cipú."
ProtoSonoran-22_yellow-1,,ProtoSonoran,22_yellow,*sawa,*sawa,s a w a,,Lionnet1985,234,,^*s a w a$,default,,"234 *sawa, ""amarillo"". - O sagwa-i, Еn sáwe-i; Y sáwa-i, МА sagwá-li; Vb sawá-еmе, Va sa'wa-tóme, TA sawa-róamе; TR sawa-kár_""colorado""."
Opata-22_yellow-1,,Opata,22_yellow,sagwa-i,sagwa-i,s a gʷ a + i,,Lionnet1985,234,,^s a gw a - i$,default,,"234 *sawa, ""amarillo"". - O sagwa-i, Еn sáwe-i; Y sáwa-i, МА sagwá-li; Vb sawá-еmе, Va sa'wa-tóme, TA sawa-róamе; TR sawa-kár_""colorado""."
EudeveNorth-22_yellow-1,,EudeveNorth,22_yellow,sáwe-i,sáwe-i,s á/a w e + i,,Lionnet1985,234,,^s á w e - i$,default,,"234 *sawa, ""amarillo"". - O sagwa-i, Еn sáwe-i; Y sáwa-i, МА sagwá-li; Vb sawá-еmе, Va sa'wa-tóme, TA sawa-róamе; TR sawa-kár_""colorado""."
Yaqui-22_yellow-1,,Yaqui,22_yellow,sáwa-i,sáwa-i,s á/a w a + i,,Lionnet1985,234,,^s á w a - i$,default,,"234 *sawa, ""amarillo"". - O sagwa-i, Еn sáwe-i; Y sáwa-i, МА sagwá-li; Vb sawá-еmе, Va sa'wa-tóme, TA sawa-róamе; TR sawa-kár_""colorado""."
Mayo-22_yellow-1,,Mayo,22_yellow,sagwá-li,sagwá-li,s a gʷ á/a + l i,,Lionnet1985,234,,^s a gw á - l i$,default,,"234 *sawa, ""amarillo"". - O sagwa-i, Еn sáwe-i; Y sáwa-i, МА sagwá-li; Vb sawá-еmе, Va sa'wa-tóme, TA sawa-róamе; TR sawa-kár_""colorado""."
WarihioLowland-22_yellow-1,,WarihioLowland,22_yellow,sawá-eme,sawá-eme,s a w á/a + e m e,,Lionnet1985,234,,^s a w á - e m e$,default,,"234 *sawa, ""amarillo"". - O sagwa-i, Еn sáwe-i; Y sáwa-i, МА sagwá-li; Vb sawá-еmе, Va sa'wa-tóme, TA sawa-róamе; TR sawa-kár_""colorado""."
WarihioHighland-22_yellow-1,,WarihioHighland,22_yellow,sa'wa-tóme,sa'wa-tóme,s a ʔ w a + t ó/o m e,,Lionnet1985,234,,^s a 'w a - t ó m e$,default,,"234 *sawa, ""amarillo"". - O sagwa-i, Еn sáwe-i; Y sáwa-i, МА sagwá-li; Vb sawá-еmе, Va sa'wa-tóme, TA sawa-róamе; TR sawa-kár_""colorado""."
TarahumaraCentral-22_yellow-1,,TarahumaraCentral,22_yellow,sawa-róame,sawa-róame,s a w a + r ó/o a m e,,Lionnet1985,234,,^s a w a - r ó a m e$,default,,"234 *sawa, ""amarillo"". - O sagwa-i, Еn sáwe-i; Y sáwa-i, МА sagwá-li; Vb sawá-еmе, Va sa'wa-tóme, TA sawa-róamе; TR sawa-kár_""colorado""."
Tubar-22_yellow-1,,Tubar,22_yellow,sawa-kár,sawa-kár,s a w a + k á/a r,,Lionnet1985,234,,^s a w a - k á r$,default,colorado,"234 *sawa, ""amarillo"". - O sagwa-i, Еn sáwe-i; Y sáwa-i, МА sagwá-li; Vb sawá-еmе, Va sa'wa-tóme, TA sawa-róamе; TR sawa-kár_""colorado""."
ProtoSonoran-23_fastentie-1,,ProtoSonoran,23_fastentie,*pura,*pura,p u r a,,Lionnet1985,221,,^* p u r a$,default,,"221 *рurа , pur-i, ""amarrar"". - ТЕР vúri-sa; O bur-, En vúra-; Vb рuri-, Va рulа-, puri-, TA burá, burɨ-."
ProtoSonoran-23_fastentie-2,,ProtoSonoran,23_fastentie,pur-i,pur-i,p u r + i,,Lionnet1985,221,,^p u r - i$,default,,"221 *рurа , pur-i, ""amarrar"". - ТЕР vúri-sa; O bur-, En vúra-; Vb рuri-, Va рulа-, puri-, TA burá, burɨ-."
ProtoTepiman-23_fastentie-1,,ProtoTepiman,23_fastentie,vúri-sa,vúri-sa,v ú/u r i + s a,,Lionnet1985,221,,^v ú r i - s a$,default,,"221 *рurа , pur-i, ""amarrar"". - ТЕР vúri-sa; O bur-, En vúra-; Vb рuri-, Va рulа-, puri-, TA burá, burɨ-."
Opata-23_fastentie-1,,Opata,23_fastentie,bur-,bur-,b u r,,Lionnet1985,221,,^b u r -$,default,,"221 *рurа , pur-i, ""amarrar"". - ТЕР vúri-sa; O bur-, En vúra-; Vb рuri-, Va рulа-, puri-, TA burá, burɨ-."
EudeveNorth-23_fastentie-1,,EudeveNorth,23_fastentie,vúra-,vúra-,v ú/u r a,,Lionnet1985,221,,^v ú r a -$,default,,"221 *рurа , pur-i, ""amarrar"". - ТЕР vúri-sa; O bur-, En vúra-; Vb рuri-, Va рulа-, puri-, TA burá, burɨ-."
WarihioLowland-23_fastentie-1,,WarihioLowland,23_fastentie,puri-,puri-,p u r i,,Lionnet1985,221,,^p u r i -$,default,,"221 *рurа , pur-i, ""amarrar"". - ТЕР vúri-sa; O bur-, En vúra-; Vb рuri-, Va рulа-, puri-, TA burá, burɨ-."
WarihioHighland-23_fastentie-1,,WarihioHighland,23_fastentie,pula-,pula-,p u l a,,Lionnet1985,221,,^p u l a -$,default,,"221 *рurа , pur-i, ""amarrar"". - ТЕР vúri-sa; O bur-, En vúra-; Vb рuri-, Va рulа-, puri-, TA burá, burɨ-."
WarihioHighland-23_fastentie-2,,WarihioHighland,23_fastentie,puri-,puri-,p u r i,,Lionnet1985,221,,^p u r i -$,default,,"221 *рurа , pur-i, ""amarrar"". - ТЕР vúri-sa; O bur-, En vúra-; Vb рuri-, Va рulа-, puri-, TA burá, burɨ-."
TarahumaraCentral-23_fastentie-1,,TarahumaraCentral,23_fastentie,burá,burá,b u r á/a,,Lionnet1985,221,,^b u r á$,default,,"221 *рurа , pur-i, ""amarrar"". - ТЕР vúri-sa; O bur-, En vúra-; Vb рuri-, Va рulа-, puri-, TA burá, burɨ-."
TarahumaraCentral-23_fastentie-2,,TarahumaraCentral,23_fastentie,burɨ-.,burɨ-,b u r ɨ,,Lionnet1985,221,,^b u r ɨ -$,default,,"221 *рurа , pur-i, ""amarrar"". - ТЕР vúri-sa; O bur-, En vúra-; Vb рuri-, Va рulа-, puri-, TA burá, burɨ-."
ProtoSonoran-24_domesticanimal-1,,ProtoSonoran,24_domesticanimal,*puku,*puku,p u k u,,Lionnet1985,220,,^* p u k u$,default,,"220 *рuku, ""animal doméstico"". - O vuku, En bukú-t_""esclavo""; Y búk-е, МА búkk-е_""tener animal""; Vb.Va puhkú, TA bukú, TR wokú-r."
Opata-24_domesticanimal-1,,Opata,24_domesticanimal,vuku,vuku,v u k u,,Lionnet1985,220,,^v u k u$,default,,"220 *рuku, ""animal doméstico"". - O vuku, En bukú-t_""esclavo""; Y búk-е, МА búkk-е_""tener animal""; Vb.Va puhkú, TA bukú, TR wokú-r."
EudeveNorth-24_domesticanimal-1,,EudeveNorth,24_domesticanimal,bukú-t,bukú-t,b u k ú/u + t,,Lionnet1985,220,,^b u k ú - t$,default,esclavo,"220 *рuku, ""animal doméstico"". - O vuku, En bukú-t_""esclavo""; Y búk-е, МА búkk-е_""tener animal""; Vb.Va puhkú, TA bukú, TR wokú-r."
Yaqui-24_domesticanimal-1,,Yaqui,24_domesticanimal,búk-e,búk-e,b ú/u k + e,,Lionnet1985,220,,^b ú k - e$,default,,"220 *рuku, ""animal doméstico"". - O vuku, En bukú-t_""esclavo""; Y búk-е, МА búkk-е_""tener animal""; Vb.Va puhkú, TA bukú, TR wokú-r."
Mayo-24_domesticanimal-1,,Mayo,24_domesticanimal,búkk-e,búkk-e,b ú/u kk/kː + e,,Lionnet1985,220,,^b ú kk - e$,default,tener animal,"220 *рuku, ""animal doméstico"". - O vuku, En bukú-t_""esclavo""; Y búk-е, МА búkk-е_""tener animal""; Vb.Va puhkú, TA bukú, TR wokú-r."
WarihioLowland-24_domesticanimal-1,,WarihioLowland,24_domesticanimal,puhkú,puhkú,p u h k ú/u,,Lionnet1985,220,,^p u h k ú$,default,,"220 *рuku, ""animal doméstico"". - O vuku, En bukú-t_""esclavo""; Y búk-е, МА búkk-е_""tener animal""; Vb.Va puhkú, TA bukú, TR wokú-r."
WarihioHighland-24_domesticanimal-1,,WarihioHighland,24_domesticanimal,puhkú,puhkú,p u h k ú/u,,Lionnet1985,220,,^p u h k ú$,default,,"220 *рuku, ""animal doméstico"". - O vuku, En bukú-t_""esclavo""; Y búk-е, МА búkk-е_""tener animal""; Vb.Va puhkú, TA bukú, TR wokú-r."
TarahumaraCentral-24_domesticanimal-1,,TarahumaraCentral,24_domesticanimal,bukú,bukú,b u k ú/u,,Lionnet1985,220,,^b u k ú$,default,,"220 *рuku, ""animal doméstico"". - O vuku, En bukú-t_""esclavo""; Y búk-е, МА búkk-е_""tener animal""; Vb.Va puhkú, TA bukú, TR wokú-r."
